"agency_code","agency_collection_num","collection_id","code","name","street","city","zip","region","site_code","site_name","site_street","site_city","site_zip","site_region","calculated_neighborhood","calculated_neighborhood_distance","calculated_city","calculated_city_distance","calculated_subcounty","calculated_county","calculated_state","longitude","latitude","coordinate_precision","group","identified_by","trap_type","lure","collection_date","disease_week","num_trap","trap_nights","trap_problem","comments","species","add_date","add_user","males","females - mixed","females - gravid"
"CNSL",1,3367352,"","","","","","","","","","","","","","","","","","","",,,"","","JB","Gravid trap","","2025-01-30T08:00:00.000Z",5,1,1,false,"Random; Shaw Ave and DeWolf Ave","Culex quinquefasciatus","2025-01-30T19:14:08.855Z",1032,0,0,2
"CNSL",3,3378155,"","","","","","","","","","","","","","","","","","","",,,"","","JB","Gravid trap","","2025-02-25T08:00:00.000Z",9,1,1,false,"SR14; 19733 Desert Willow Ln","Culiseta incidens","2025-02-25T19:32:59.806Z",1032,0,0,2
"CNSL",4,3378156,"","","","","","","","","","","","","","","","","","","",,,"","","JB","Gravid trap","","2025-02-25T08:00:00.000Z",9,1,1,false,"SR15; 2239 Meierwood Ave","Culex quinquefasciatus","2025-02-25T19:34:16.652Z",1032,0,0,3
"CNSL",9,3396968,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"","","","","","","",-119.749722,36.826667,2,"","KR - collected by CR","Carbon dioxide baited trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF, Pistachio orch","Culex quinquefasciatus","2025-04-10T22:03:23.263Z",517,0,1,0
"CNSL",9,3396968,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"","","","","","","",-119.749722,36.826667,2,"","KR - collected by CR","Carbon dioxide baited trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF, Pistachio orch","Culex tarsalis","2025-04-10T22:03:23.263Z",517,0,6,0
"CNSL",10,3396971,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"","","","","","","",-119.749722,36.826667,2,"","KR - collected by CR","Gravid trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF, Pistachio orch","Culex quinquefasciatus","2025-04-10T22:04:34.857Z",517,1,0,0
"CNSL",10,3396971,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"","","","","","","",-119.749722,36.826667,2,"","KR - collected by CR","Gravid trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF, Pistachio orch","Culex quinquefasciatus","2025-04-10T22:04:34.857Z",517,0,0,2
"CNSL",10,3396971,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"","","","","","","",-119.749722,36.826667,2,"","KR - collected by CR","Gravid trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF, Pistachio orch","Culex tarsalis","2025-04-10T22:04:34.857Z",517,1,0,0
"CNSL",10,3396971,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"","","","","","","",-119.749722,36.826667,2,"","KR - collected by CR","Gravid trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF, Pistachio orch","Culex tarsalis","2025-04-10T22:04:34.857Z",517,0,0,3
"CNSL",10,3396971,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"001041","132001-801","South/East Corner of Bullard and Cedar; CSUF","Fresno","93710",222,"","","","","","","",-119.749722,36.826667,2,"","KR - collected by CR","Gravid trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF, Pistachio orch","Culicoides","2025-04-10T22:04:34.857Z",517,0,0,6
"CNSL",7,3396962,"001210","132011-801","1620 Bulldog Lane; CSUF","Fresno","93740",222,"001210","132011-801","1620 Bulldog Lane; CSUF","Fresno","93740",222,"","","","","","","",-119.758989,36.812867,2,"","KR - collected by CR","Gravid trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF Stadium Ponding Basin, West of site near water","Culex quinquefasciatus","2025-04-10T21:59:30.509Z",517,0,0,5
"CNSL",7,3396962,"001210","132011-801","1620 Bulldog Lane; CSUF","Fresno","93740",222,"001210","132011-801","1620 Bulldog Lane; CSUF","Fresno","93740",222,"","","","","","","",-119.758989,36.812867,2,"","KR - collected by CR","Gravid trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF Stadium Ponding Basin, West of site near water","Culex stigmatosoma","2025-04-10T21:59:30.509Z",517,1,0,0
"CNSL",7,3396962,"001210","132011-801","1620 Bulldog Lane; CSUF","Fresno","93740",222,"001210","132011-801","1620 Bulldog Lane; CSUF","Fresno","93740",222,"","","","","","","",-119.758989,36.812867,2,"","KR - collected by CR","Gravid trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF Stadium Ponding Basin, West of site near water","Culex tarsalis","2025-04-10T21:59:30.509Z",517,0,0,2
"CNSL",8,3396963,"001210","132011-801","1620 Bulldog Lane; CSUF","Fresno","93740",222,"001210","132011-801","1620 Bulldog Lane; CSUF","Fresno","93740",222,"","","","","","","",-119.758989,36.812867,2,"","KR - collected by CR","BG Sentinel","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF Stadium Ponding Basin, West of site near water","Culex quinquefasciatus","2025-04-10T22:00:56.523Z",517,0,2,0
"CNSL",8,3396963,"001210","132011-801","1620 Bulldog Lane; CSUF","Fresno","93740",222,"001210","132011-801","1620 Bulldog Lane; CSUF","Fresno","93740",222,"","","","","","","",-119.758989,36.812867,2,"","KR - collected by CR","BG Sentinel","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF Stadium Ponding Basin, West of site near water","Culex tarsalis","2025-04-10T22:00:56.523Z",517,0,2,0
"CNSL",11,3396974,"001062","132012-801","North/West of Shaw and Woodrow; CSUF","Fresno","93740",222,"001062","132012-801","North/West of Shaw and Woodrow; CSUF","Fresno","93740",222,"","","","","","","",-119.742726,36.810553,2,"","KR - collected by CR","Gravid trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"Fixed; CSUF Allergy Free Garden","Culex tarsalis","2025-04-10T22:06:12.946Z",517,0,0,2
"CNSL",11,3396974,"001062","132012-801","North/West of Shaw and Woodrow; CSUF","Fresno","93740",222,"001062","132012-801","North/West of Shaw and Woodrow; CSUF","Fresno","93740",222,"","","","","","","",-119.742726,36.810553,2,"","KR - collected by CR","Gravid trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"Fixed; CSUF Allergy Free Garden","Culex quinquefasciatus","2025-04-10T22:06:12.946Z",517,0,0,20
"CNSL",13,3396979,"001068","132107-803","South/East of Chestnut and Bullard; CSUF","Fresno","93710",222,"001068","132107-803","South/East of Chestnut and Bullard; CSUF","Fresno","93710",222,"","","","","","","",-119.733492,36.819506,2,"","KR - collected by CR","Carbon dioxide baited trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"Fixed; CSUF Oranges","Culex tarsalis","2025-04-10T22:08:30.722Z",517,0,2,0
"CNSL",13,3396979,"001068","132107-803","South/East of Chestnut and Bullard; CSUF","Fresno","93710",222,"001068","132107-803","South/East of Chestnut and Bullard; CSUF","Fresno","93710",222,"","","","","","","",-119.733492,36.819506,2,"","KR - collected by CR","Carbon dioxide baited trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"Fixed; CSUF Oranges","Culex quinquefasciatus","2025-04-10T22:08:30.722Z",517,0,1,0
"CNSL",15,3396983,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF; Crim Bldg","Culex quinquefasciatus","2025-04-10T22:10:31.044Z",517,0,0,2
"CNSL",15,3396983,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF; Crim Bldg","Culex stigmatosoma","2025-04-10T22:10:31.044Z",517,0,0,1
"CNSL",16,3396984,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF; Crim Bldg","Culex quinquefasciatus","2025-04-10T22:11:50.846Z",517,0,10,0
"CNSL",16,3396984,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF; Crim Bldg","Culex tarsalis","2025-04-10T22:11:50.846Z",517,0,4,0
"CNSL",20,3396988,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF; Ponding Basin Site B","Culex quinquefasciatus","2025-04-10T22:20:33.403Z",517,0,49,0
"CNSL",20,3396988,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF; Ponding Basin Site B","Culex tarsalis","2025-04-10T22:20:33.403Z",517,0,18,0
"CNSL",20,3396988,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF; Ponding Basin Site B","Culex erythrothorax","2025-04-10T22:20:33.403Z",517,4,0,0
"CNSL",20,3396988,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF; Ponding Basin Site B","Culex erythrothorax","2025-04-10T22:20:33.403Z",517,0,439,0
"CNSL",21,3396989,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF; Ponding Basin Site A","Culex tarsalis","2025-04-10T22:21:34.424Z",517,0,5,0
"CNSL",21,3396989,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF; Ponding Basin Site A","Culex quinquefasciatus","2025-04-10T22:21:34.424Z",517,0,4,0
"CNSL",21,3396989,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-10T07:00:00.000Z",15,1,1,false,"CSUF; Ponding Basin Site A","Culex stigmatosoma","2025-04-10T22:21:34.424Z",517,0,1,0
"CNSL",23,3397380,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 2742 Swift","Culex quinquefasciatus","2025-04-11T21:00:50.007Z",517,0,0,1
"CNSL",23,3397380,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 2742 Swift","Aedes aegypti","2025-04-11T21:00:50.007Z",517,0,0,1
"CNSL",24,3397382,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 2742 Swift","Culex quinquefasciatus","2025-04-11T21:03:54.700Z",517,0,3,0
"CNSL",24,3397382,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 2742 Swift","Aedes aegypti","2025-04-11T21:03:54.700Z",517,0,1,0
"CNSL",25,3397383,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"2025 Clovis; 1441 Jasmine","Culex quinquefasciatus","2025-04-11T21:04:52.879Z",517,0,0,1
"CNSL",27,3397385,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 6688 E Lansing Way","Culex quinquefasciatus","2025-04-11T21:07:36.639Z",517,0,0,17
"CNSL",28,3397386,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 6688 E Lansing Way","Culex quinquefasciatus","2025-04-11T21:09:46.012Z",517,0,1,0
"CNSL",28,3397386,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 6688 E Lansing Way","Culex tarsalis","2025-04-11T21:09:46.012Z",517,0,1,0
"CNSL",29,3397387,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 2578 Menlo","Culex quinquefasciatus","2025-04-11T21:10:30.029Z",517,0,7,0
"CNSL",29,3397387,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 2578 Menlo","Culex tarsalis","2025-04-11T21:10:30.029Z",517,0,19,0
"CNSL",30,3397388,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 2578 Menlo","Culex quinquefasciatus","2025-04-11T21:11:19.866Z",517,4,0,0
"CNSL",30,3397388,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 2578 Menlo","Culex quinquefasciatus","2025-04-11T21:11:19.866Z",517,0,0,27
"CNSL",30,3397388,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 2578 Menlo","Culex stigmatosoma","2025-04-11T21:11:19.866Z",517,0,0,8
"CNSL",31,3397389,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; Clovis Veterans","Culex stigmatosoma","2025-04-11T21:12:00.954Z",517,0,0,3
"CNSL",31,3397389,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; Clovis Veterans","Culex quinquefasciatus","2025-04-11T21:12:00.954Z",517,2,0,0
"CNSL",31,3397389,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; Clovis Veterans","Culex quinquefasciatus","2025-04-11T21:12:00.954Z",517,0,0,13
"CNSL",32,3397390,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; Clovis Veterans","Culex quinquefasciatus","2025-04-11T21:12:46.287Z",517,0,1,0
"CNSL",33,3397391,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 174 Serena","Culex stigmatosoma","2025-04-11T21:13:39.181Z",517,1,0,0
"CNSL",33,3397391,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 174 Serena","Anopheles freeborni","2025-04-11T21:13:39.181Z",517,1,0,0
"CNSL",34,3397393,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 174 Serena","Culex quinquefasciatus","2025-04-11T21:14:34.932Z",517,0,1,0
"CNSL",34,3397393,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 174 Serena","Culex tarsalis","2025-04-11T21:14:34.932Z",517,0,1,0
"CNSL",34,3397393,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 174 Serena","Culex stigmatosoma","2025-04-11T21:14:34.932Z",517,1,0,0
"CNSL",35,3397394,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 815 El Dorado Ave","Culex quinquefasciatus","2025-04-11T21:15:20.099Z",517,0,2,0
"CNSL",35,3397394,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 815 El Dorado Ave","Culex tarsalis","2025-04-11T21:15:20.099Z",517,0,3,0
"CNSL",35,3397394,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","BG Sentinel","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 815 El Dorado Ave","Culex stigmatosoma","2025-04-11T21:15:20.099Z",517,0,1,0
"CNSL",36,3397395,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 815 El Dorado Ave","Culex quinquefasciatus","2025-04-11T21:16:14.137Z",517,0,0,6
"CNSL",36,3397395,"","","","","","","","","","","","","","","","","","","",,,"","","KR - collected by CR","Gravid trap","","2025-04-11T07:00:00.000Z",15,1,1,false,"Fixed; 815 El Dorado Ave","Culex stigmatosoma","2025-04-11T21:16:14.137Z",517,0,0,2
"CNSL",37,3402556,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; 912 Sequoia","Culex quinquefasciatus","2025-04-17T15:42:35.462Z",1032,0,0,8
"CNSL",38,3402558,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; 180 Kelly","Culex quinquefasciatus","2025-04-17T15:43:57.478Z",1032,3,0,0
"CNSL",38,3402558,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; 180 Kelly","Culex quinquefasciatus","2025-04-17T15:43:57.478Z",1032,0,0,20
"CNSL",38,3402558,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; 180 Kelly","Culex stigmatosoma","2025-04-17T15:43:57.478Z",1032,1,0,0
"CNSL",38,3402558,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; 180 Kelly","Culex stigmatosoma","2025-04-17T15:43:57.478Z",1032,0,0,5
"CNSL",41,3402563,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; orchard SW of Saginaw and Thompson by canal","Culex quinquefasciatus","2025-04-17T15:48:56.451Z",1032,0,0,15
"CNSL",41,3402563,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; orchard SW of Saginaw and Thompson by canal","Culex stigmatosoma","2025-04-17T15:48:56.451Z",1032,0,0,8
"CNSL",42,3402564,"004064","152233-803","Dinuba and Bethel Avenue","Selma","93662",222,"004064","152233-803","Dinuba and Bethel Avenue","Selma","93662",222,"","","","","","","",-119.579194,36.590222,2,"","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; SW corner of Dinuba and Bethel stonefruit orchard, SE of Indianola Elementary","Culex quinquefasciatus","2025-04-17T15:50:44.812Z",1032,14,0,0
"CNSL",42,3402564,"004064","152233-803","Dinuba and Bethel Avenue","Selma","93662",222,"004064","152233-803","Dinuba and Bethel Avenue","Selma","93662",222,"","","","","","","",-119.579194,36.590222,2,"","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; SW corner of Dinuba and Bethel stonefruit orchard, SE of Indianola Elementary","Culex quinquefasciatus","2025-04-17T15:50:44.812Z",1032,0,0,24
"CNSL",42,3402564,"004064","152233-803","Dinuba and Bethel Avenue","Selma","93662",222,"004064","152233-803","Dinuba and Bethel Avenue","Selma","93662",222,"","","","","","","",-119.579194,36.590222,2,"","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; SW corner of Dinuba and Bethel stonefruit orchard, SE of Indianola Elementary","Culex stigmatosoma","2025-04-17T15:50:44.812Z",1032,0,0,3
"CNSL",43,3402577,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"2025 Central, W of Parlier and Academy orchard","Culex quinquefasciatus","2025-04-17T16:22:38.802Z",1032,4,0,0
"CNSL",43,3402577,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"2025 Central, W of Parlier and Academy orchard","Culex quinquefasciatus","2025-04-17T16:22:38.802Z",1032,0,0,56
"CNSL",43,3402577,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"2025 Central, W of Parlier and Academy orchard","Culex stigmatosoma","2025-04-17T16:22:38.802Z",1032,2,0,0
"CNSL",43,3402577,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"2025 Central, W of Parlier and Academy orchard","Culex stigmatosoma","2025-04-17T16:22:38.802Z",1032,0,0,18
"CNSL",43,3402577,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"2025 Central, W of Parlier and Academy orchard","Culex tarsalis","2025-04-17T16:22:38.802Z",1032,0,0,3
"CNSL",44,3402580,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; SW of Rorden and Countryview in orchard","Culex quinquefasciatus","2025-04-17T16:24:10.980Z",1032,1,0,0
"CNSL",44,3402580,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; SW of Rorden and Countryview in orchard","Culex quinquefasciatus","2025-04-17T16:24:10.980Z",1032,0,0,31
"CNSL",44,3402580,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; SW of Rorden and Countryview in orchard","Culex stigmatosoma","2025-04-17T16:24:10.980Z",1032,0,0,11
"CNSL",45,3402610,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; orchard NE Thompson and Dinuba","Culex quinquefasciatus","2025-04-17T16:39:09.268Z",1032,1,0,0
"CNSL",45,3402610,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; orchard NE Thompson and Dinuba","Culex quinquefasciatus","2025-04-17T16:39:09.268Z",1032,0,0,41
"CNSL",45,3402610,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; orchard NE Thompson and Dinuba","Culex stigmatosoma","2025-04-17T16:39:09.268Z",1032,0,0,21
"CNSL",46,3402613,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; orchard NE McCall and Dinuba","Culex quinquefasciatus","2025-04-17T16:40:02.765Z",1032,3,0,0
"CNSL",46,3402613,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; orchard NE McCall and Dinuba","Culex quinquefasciatus","2025-04-17T16:40:02.765Z",1032,0,0,56
"CNSL",46,3402613,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; orchard NE McCall and Dinuba","Culex stigmatosoma","2025-04-17T16:40:02.765Z",1032,0,0,6
"CNSL",47,3402615,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; SW Academy and South","Culex quinquefasciatus","2025-04-17T16:40:56.757Z",1032,2,0,0
"CNSL",47,3402615,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; SW Academy and South","Culex quinquefasciatus","2025-04-17T16:40:56.757Z",1032,0,0,37
"CNSL",47,3402615,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; SW Academy and South","Culex stigmatosoma","2025-04-17T16:40:56.757Z",1032,1,0,0
"CNSL",47,3402615,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; SW Academy and South","Culex stigmatosoma","2025-04-17T16:40:56.757Z",1032,0,0,3
"CNSL",47,3402615,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; SW Academy and South","Culex tarsalis","2025-04-17T16:40:56.757Z",1032,0,0,5
"CNSL",49,3402619,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","BG Sentinel","","2025-04-15T07:00:00.000Z",16,1,1,false,"SR74; 3819 Willow St","Culex quinquefasciatus","2025-04-17T16:43:20.670Z",1032,0,8,0
"CNSL",49,3402619,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","BG Sentinel","","2025-04-15T07:00:00.000Z",16,1,1,false,"SR74; 3819 Willow St","Culex stigmatosoma","2025-04-17T16:43:20.670Z",1032,0,1,0
"CNSL",49,3402619,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","BG Sentinel","","2025-04-15T07:00:00.000Z",16,1,1,false,"SR74; 3819 Willow St","Culex tarsalis","2025-04-17T16:43:20.670Z",1032,0,11,0
"CNSL",50,3402620,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","BG Sentinel","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; 912 Sequoia","Culex quinquefasciatus","2025-04-17T16:44:28.689Z",1032,0,6,0
"CNSL",51,3402622,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","BG Sentinel","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; 180 Kelly","Culex quinquefasciatus","2025-04-17T16:45:13.005Z",1032,0,2,0
"CNSL",51,3402622,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","BG Sentinel","","2025-04-15T07:00:00.000Z",16,1,1,false,"Fixed; 180 Kelly","Aedes aegypti","2025-04-17T16:45:13.005Z",1032,0,1,0
